source_state,recovery_state,year,n
Guam & Northern Mariana Islands,Kentucky,2018,0
Guam & Northern Mariana Islands,Louisiana,2018,0
Guam & Northern Mariana Islands,Maine,2018,0
Guam & Northern Mariana Islands,Maryland,2018,1
Guam & Northern Mariana Islands,Massachusetts,2018,0
Guam & Northern Mariana Islands,Michigan,2018,0
Guam & Northern Mariana Islands,Minnesota,2018,0
Guam & Northern Mariana Islands,Mississippi,2018,0
Guam & Northern Mariana Islands,Missouri,2018,0
Guam & Northern Mariana Islands,Montana,2018,0
Guam & Northern Mariana Islands,Nebraska,2018,0
Guam & Northern Mariana Islands,Nevada,2018,2
Guam & Northern Mariana Islands,New Hampshire,2018,0
Guam & Northern Mariana Islands,New Jersey,2018,0
Guam & Northern Mariana Islands,New Mexico,2018,0
Guam & Northern Mariana Islands,New York,2018,0
Guam & Northern Mariana Islands,North Carolina,2018,0
Guam & Northern Mariana Islands,North Dakota,2018,0
Guam & Northern Mariana Islands,Ohio,2018,0
Guam & Northern Mariana Islands,Oklahoma,2018,0
Guam & Northern Mariana Islands,Oregon,2018,0
Guam & Northern Mariana Islands,Pennsylvania,2018,1
Guam & Northern Mariana Islands,Puerto Rico,2018,0
Guam & Northern Mariana Islands,Rhode Island,2018,0
Guam & Northern Mariana Islands,South Carolina,2018,0
Guam & Northern Mariana Islands,South Dakota,2018,0
Guam & Northern Mariana Islands,Tennessee,2018,0
Guam & Northern Mariana Islands,Texas,2018,0
Guam & Northern Mariana Islands,Us Virgin Islands,2018,0
Guam & Northern Mariana Islands,Utah,2018,1
Guam & Northern Mariana Islands,Vermont,2018,0
Guam & Northern Mariana Islands,Virginia,2018,0
Guam & Northern Mariana Islands,Washington,2018,1
Guam & Northern Mariana Islands,West Virginia,2018,0
Guam & Northern Mariana Islands,Wisconsin,2018,0
Guam & Northern Mariana Islands,Wyoming,2018,0
Guam & Northern Mariana Islands,Alabama,2017,0
Guam & Northern Mariana Islands,Alaska,2017,0
Guam & Northern Mariana Islands,Arizona,2017,0
Guam & Northern Mariana Islands,Arkansas,2017,0
Guam & Northern Mariana Islands,California,2017,2
Guam & Northern Mariana Islands,Colorado,2017,0
Guam & Northern Mariana Islands,Connecticut,2017,0
Guam & Northern Mariana Islands,Delaware,2017,0
Guam & Northern Mariana Islands,District Of Columbia,2017,0
Guam & Northern Mariana Islands,Florida,2017,0
Guam & Northern Mariana Islands,Georgia,2017,0
Guam & Northern Mariana Islands,Guam & Northern Mariana Islands,2017,16
Guam & Northern Mariana Islands,Hawaii,2017,0
Guam & Northern Mariana Islands,Idaho,2017,0
Guam & Northern Mariana Islands,Illinois,2017,0
Guam & Northern Mariana Islands,Indiana,2017,0
Guam & Northern Mariana Islands,Iowa,2017,0
Guam & Northern Mariana Islands,Kansas,2017,0
Guam & Northern Mariana Islands,Kentucky,2017,0
Guam & Northern Mariana Islands,Louisiana,2017,0
Guam & Northern Mariana Islands,Maine,2017,0
Guam & Northern Mariana Islands,Maryland,2017,2
Guam & Northern Mariana Islands,Massachusetts,2017,0
Guam & Northern Mariana Islands,Michigan,2017,0
Guam & Northern Mariana Islands,Minnesota,2017,0
Guam & Northern Mariana Islands,Mississippi,2017,1
Guam & Northern Mariana Islands,Missouri,2017,0
Guam & Northern Mariana Islands,Montana,2017,0
Guam & Northern Mariana Islands,Nebraska,2017,0
Guam & Northern Mariana Islands,Nevada,2017,0
Guam & Northern Mariana Islands,New Hampshire,2017,0
Guam & Northern Mariana Islands,New Jersey,2017,0
Guam & Northern Mariana Islands,New Mexico,2017,2
Guam & Northern Mariana Islands,New York,2017,1
Guam & Northern Mariana Islands,North Carolina,2017,2
Guam & Northern Mariana Islands,North Dakota,2017,0
Guam & Northern Mariana Islands,Ohio,2017,0
Guam & Northern Mariana Islands,Oklahoma,2017,0
Guam & Northern Mariana Islands,Oregon,2017,0
Guam & Northern Mariana Islands,Pennsylvania,2017,0
Guam & Northern Mariana Islands,Puerto Rico,2017,0
Guam & Northern Mariana Islands,Rhode Island,2017,0
Guam & Northern Mariana Islands,South Carolina,2017,0
Guam & Northern Mariana Islands,South Dakota,2017,0
Guam & Northern Mariana Islands,Tennessee,2017,0
Guam & Northern Mariana Islands,Texas,2017,1
Guam & Northern Mariana Islands,Us Virgin Islands,2017,0
Guam & Northern Mariana Islands,Utah,2017,0
Guam & Northern Mariana Islands,Vermont,2017,0
Guam & Northern Mariana Islands,Virginia,2017,0
Guam & Northern Mariana Islands,Washington,2017,1
Guam & Northern Mariana Islands,West Virginia,2017,0
Guam & Northern Mariana Islands,Wisconsin,2017,0
Guam & Northern Mariana Islands,Wyoming,2017,0
Guam & Northern Mariana Islands,Alabama,2016,1
Guam & Northern Mariana Islands,Alaska,2016,0
Guam & Northern Mariana Islands,Arizona,2016,0
Guam & Northern Mariana Islands,Arkansas,2016,0
Guam & Northern Mariana Islands,California,2016,2
Guam & Northern Mariana Islands,Colorado,2016,0
Guam & Northern Mariana Islands,Connecticut,2016,0
Guam & Northern Mariana Islands,Delaware,2016,0
Guam & Northern Mariana Islands,District Of Columbia,2016,1
Guam & Northern Mariana Islands,Florida,2016,0
Guam & Northern Mariana Islands,Georgia,2016,0
Guam & Northern Mariana Islands,Guam & Northern Mariana Islands,2016,18
Guam & Northern Mariana Islands,Hawaii,2016,0
Guam & Northern Mariana Islands,Idaho,2016,0
Guam & Northern Mariana Islands,Illinois,2016,0
Guam & Northern Mariana Islands,Indiana,2016,0
Guam & Northern Mariana Islands,Iowa,2016,0
Guam & Northern Mariana Islands,Kansas,2016,0
Guam & Northern Mariana Islands,Kentucky,2016,0
Guam & Northern Mariana Islands,Louisiana,2016,0
Guam & Northern Mariana Islands,Maine,2016,0
Guam & Northern Mariana Islands,Maryland,2016,0
Guam & Northern Mariana Islands,Massachusetts,2016,0
Guam & Northern Mariana Islands,Michigan,2016,0
Guam & Northern Mariana Islands,Minnesota,2016,0
Guam & Northern Mariana Islands,Mississippi,2016,0
Guam & Northern Mariana Islands,Missouri,2016,0
Guam & Northern Mariana Islands,Montana,2016,0
Guam & Northern Mariana Islands,Nebraska,2016,0
Guam & Northern Mariana Islands,Nevada,2016,0
Guam & Northern Mariana Islands,New Hampshire,2016,0
Guam & Northern Mariana Islands,New Jersey,2016,0
Guam & Northern Mariana Islands,New Mexico,2016,0
Guam & Northern Mariana Islands,New York,2016,0
Guam & Northern Mariana Islands,North Carolina,2016,1
Guam & Northern Mariana Islands,North Dakota,2016,0
Guam & Northern Mariana Islands,Ohio,2016,0
Guam & Northern Mariana Islands,Oklahoma,2016,0
Guam & Northern Mariana Islands,Oregon,2016,0
Guam & Northern Mariana Islands,Pennsylvania,2016,0
Guam & Northern Mariana Islands,Puerto Rico,2016,0
Guam & Northern Mariana Islands,Rhode Island,2016,0
